8/4/2016 17:33:41 -3.22 -0.24 9.89 0.02 -0.08 -0.01 28.45 -9.00 -34.29 57 44 53 126 124 122 0
8/4/2016 17:33:41 -3.30 -0.20 10.04 0.02 -0.08 -0.01 28.45 -8.64 -34.18 57 45 54 126 123 122 0
8/4/2016 17:33:41 -3.18 -0.20 9.96 0.02 -0.08 -0.01 28.27 -8.73 -34.49 57 44 54 125 123 123 0
8/4/2016 17:33:41 -3.22 -0.16 9.89 0.02 -0.08 -0.01 28.27 -8.73 -34.39 57 44 54 125 124 123 0
8/4/2016 17:33:42 -3.22 -0.16 9.92 0.02 -0.08 -0.01 28.36 -8.82 -33.98 57 45 54 124 123 122 0
8/4/2016 17:33:42 -3.18 -0.16 9.92 0.02 -0.08 -0.01 28.55 -9.09 -34.08 57 45 54 125 124 122 0
8/4/2016 17:33:42 -3.18 -0.20 10.08 0.02 -0.08 -0.01 28.45 -9.09 -33.98 57 44 54 125 123 122 0
8/4/2016 17:33:42 -3.26 -0.20 9.89 0.02 -0.08 -0.01 0.00 0.00 0.00 57 45 54 126 122 122 0
8/4/2016 17:33:42 -3.22 -0.24 9.89 0.02 -0.08 -0.01 28.27 -8.91 -34.08 57 44 54 125 123 123 0
8/4/2016 17:33:42 -3.14 -0.12 9.92 0.01 -0.08 -0.01 28.36 -8.91 -34.08 57 45 54 126 124 123 0
8/4/2016 17:33:43 -3.26 -0.16 9.96 0.02 -0.08 -0.01 28.18 -8.82 -34.18 57 45 54 125 123 123 0
8/4/2016 17:33:43 -3.26 -0.16 9.89 0.02 -0.08 -0.01 28.27 -8.82 -34.08 57 45 54 126 124 123 0
8/4/2016 17:33:43 -3.26 -0.24 9.89 0.02 -0.08 -0.01 28.27 -8.82 -34.18 57 44 54 125 123 122 0
8/4/2016 17:33:43 -3.14 -0.16 9.85 0.02 -0.08 -0.01 28.36 -8.64 -33.88 57 45 54 125 123 123 0
8/4/2016 17:33:43 -3.18 -0.16 10.00 0.02 -0.08 -0.01 28.18 -8.73 -34.18 56 44 54 125 123 123 0
8/4/2016 17:33:43 -3.22 -0.12 9.89 0.02 -0.08 -0.01 28.27 -8.73 -33.88 56 45 54 126 124 123 0
8/4/2016 17:33:44 -3.14 -0.12 9.89 0.02 -0.08 -0.01 28.18 -8.91 -34.08 56 44 54 126 123 123 0
8/4/2016 17:33:44 -3.22 -0.16 9.92 0.02 -0.08 -0.01 28.36 -8.82 -34.49 56 45 54 125 123 123 0
8/4/2016 17:33:44 -3.22 -0.16 9.92 0.02 -0.08 -0.01 28.09 -8.64 -34.29 56 45 54 126 124 122 0
8/4/2016 17:33:44 -3.22 -0.12 9.92 0.02 -0.08 -0.01 28.09 -8.55 -34.49 56 45 54 124 123 123 0
8/4/2016 17:33:44 -3.22 -0.16 9.92 0.02 -0.08 -0.01 27.91 -8.91 -33.88 56 44 54 126 123 124 0
8/4/2016 17:33:44 -3.18 -0.24 9.96 0.01 -0.08 -0.01 28.36 -8.82 -34.59 56 44 54 126 123 123 0
8/4/2016 17:33:45 -3.22 -0.16 9.89 0.02 -0.08 -0.01 28.18 -9.00 -34.29 56 44 54 125 123 122 0
